building_id,timestamp,meter_reading,anomaly,s_no
1147,2016-04-06 12:00:00,240.113,0,7
1147,2016-04-06 13:00:00,254.078,0,7
1147,2016-04-06 14:00:00,249.082,0,7
1147,2016-04-06 15:00:00,272.636,0,7
1147,2016-04-06 16:00:00,278.057,0,7
1147,2016-04-06 17:00:00,278.746,0,7
1147,2016-04-06 18:00:00,268.358,0,7
1147,2016-04-06 19:00:00,247.273,0,7
1147,2016-04-06 20:00:00,232.032,0,7
1147,2016-04-06 21:00:00,227.165,0,7
1147,2016-04-06 22:00:00,230.466,0,7
1147,2016-04-06 23:00:00,144.929,0,7
1147,2016-04-07 00:00:00,134.535,0,7
1147,2016-04-07 01:00:00,130.776,0,7
1147,2016-04-07 02:00:00,130.656,0,7
1147,2016-04-07 03:00:00,129.623,0,7
1147,2016-04-07 04:00:00,131.659,0,7
1147,2016-04-07 05:00:00,129.516,0,7
1147,2016-04-07 06:00:00,134.267,0,7
1147,2016-04-07 07:00:00,181.632,0,7
1147,2016-04-07 08:00:00,280.035,0,7
1147,2016-04-07 09:00:00,348.234,0,7
1147,2016-04-07 10:00:00,356.216,0,7
1147,2016-04-07 11:00:00,358.082,0,7
1147,2016-04-07 12:00:00,362.233,0,7
1147,2016-04-07 13:00:00,369.012,0,7
1147,2016-04-07 14:00:00,362.392,0,7
1147,2016-04-07 15:00:00,360.268,0,7
1147,2016-04-07 16:00:00,355.264,0,7
1147,2016-04-07 17:00:00,357.367,0,7
1147,2016-04-07 18:00:00,332.345,0,7
1147,2016-04-07 19:00:00,312.827,0,7
1147,2016-04-07 20:00:00,270.035,0,7
1147,2016-04-07 21:00:00,259.548,0,7
1147,2016-04-07 22:00:00,244.954,0,7
1147,2016-04-07 23:00:00,223.104,0,7
1147,2016-04-08 00:00:00,145.405,0,7
1147,2016-04-08 01:00:00,144.036,0,7
1147,2016-04-08 02:00:00,145.167,0,7
1147,2016-04-08 03:00:00,140.155,0,7
1147,2016-04-08 04:00:00,137.627,0,7
1147,2016-04-08 05:00:00,141.093,0,7
1147,2016-04-08 06:00:00,167.136,0,7
1147,2016-04-08 07:00:00,223.596,0,7
1147,2016-04-08 08:00:00,282.347,0,7
1147,2016-04-08 09:00:00,341.667,0,7
1147,2016-04-08 10:00:00,360.333,0,7
1147,2016-04-08 11:00:00,378.272,0,7
1147,2016-04-08 12:00:00,390.753,0,7
1147,2016-04-08 13:00:00,378.993,0,7
1147,2016-04-08 14:00:00,377.806,0,7
1147,2016-04-08 15:00:00,373.785,0,7
1147,2016-04-08 16:00:00,379.031,0,7
1147,2016-04-08 17:00:00,367.023,0,7
1147,2016-04-08 18:00:00,365.174,0,7
1147,2016-04-08 19:00:00,346.895,0,7
1147,2016-04-08 20:00:00,308.882,0,7
1147,2016-04-08 21:00:00,273.542,0,7
1147,2016-04-08 22:00:00,248.56,0,7
1147,2016-04-08 23:00:00,246.424,0,7
1147,2016-04-09 00:00:00,254.844,0,7
1147,2016-04-09 01:00:00,251.469,0,7
1147,2016-04-09 02:00:00,174.048,0,7
1147,2016-04-09 03:00:00,144.135,0,7
1147,2016-04-09 04:00:00,139.268,0,7
1147,2016-04-09 05:00:00,134.126,0,7
1147,2016-04-09 06:00:00,137.278,0,7
1147,2016-04-09 07:00:00,173.637,0,7
1147,2016-04-09 08:00:00,242.893,0,7
1147,2016-04-09 09:00:00,313.899,0,7
1147,2016-04-09 10:00:00,337.38,0,7
1147,2016-04-09 11:00:00,360.361,0,7
1147,2016-04-09 12:00:00,369.497,0,7
1147,2016-04-09 13:00:00,365.739,0,7
1147,2016-04-09 14:00:00,354.348,0,7
1147,2016-04-09 15:00:00,351.737,0,7
1147,2016-04-09 16:00:00,348.581,0,7
1147,2016-04-09 17:00:00,336.886,0,7
1147,2016-04-09 18:00:00,335.006,0,7
1147,2016-04-09 19:00:00,349.084,0,7
1147,2016-04-09 20:00:00,315.99,0,7
1147,2016-04-09 21:00:00,291.657,0,7
1147,2016-04-09 22:00:00,220.918,0,7
1147,2016-04-09 23:00:00,129.239,0,7
1147,2016-04-10 00:00:00,102.56,0,7
1147,2016-04-10 01:00:00,110.83,0,7
1147,2016-04-10 02:00:00,103.022,0,7
1147,2016-04-10 03:00:00,102.375,0,7
1147,2016-04-10 04:00:00,100.256,0,7
1147,2016-04-10 05:00:00,100.76,0,7
1147,2016-04-10 06:00:00,105.876,0,7
1147,2016-04-10 07:00:00,110.896,0,7
1147,2016-04-10 08:00:00,108.956,0,7
1147,2016-04-10 09:00:00,150.116,0,7
1147,2016-04-10 10:00:00,246.261,0,7
1147,2016-04-10 11:00:00,254.985,0,7
1147,2016-04-10 12:00:00,251.668,0,7
1147,2016-04-10 13:00:00,243.103,0,7
1147,2016-04-10 14:00:00,243.225,0,7
1147,2016-04-10 15:00:00,240.2,0,7
1147,2016-04-10 16:00:00,241.867,0,7
1147,2016-04-10 17:00:00,214.731,0,7
1147,2016-04-10 18:00:00,118.978,0,7
1147,2016-04-10 19:00:00,115.976,0,7
1147,2016-04-10 20:00:00,109.374,0,7
1147,2016-04-10 21:00:00,105.227,0,7
1147,2016-04-10 22:00:00,105.653,0,7
1147,2016-04-10 23:00:00,101.989,0,7
1147,2016-04-11 00:00:00,102.189,0,7
1147,2016-04-11 01:00:00,103.497,0,7
1147,2016-04-11 02:00:00,99.653,0,7
1147,2016-04-11 03:00:00,99.581,0,7
1147,2016-04-11 04:00:00,101.498,0,7
1147,2016-04-11 05:00:00,99.155,0,7
1147,2016-04-11 06:00:00,118.407,0,7
1147,2016-04-11 07:00:00,137.358,0,7
1147,2016-04-11 08:00:00,154.294,0,7
1147,2016-04-11 09:00:00,191.355,0,7
1147,2016-04-11 10:00:00,240.37,0,7
1147,2016-04-11 11:00:00,234.858,0,7
1147,2016-04-11 12:00:00,233.584,0,7
1147,2016-04-11 13:00:00,242.095,0,7
1147,2016-04-11 14:00:00,238.774,0,7
1147,2016-04-11 15:00:00,240.455,0,7
1147,2016-04-11 16:00:00,201.256,0,7
1147,2016-04-11 17:00:00,191.98,0,7
1147,2016-04-11 18:00:00,188.992,0,7
1147,2016-04-11 19:00:00,158.939,0,7
1147,2016-04-11 20:00:00,125.294,0,7
1147,2016-04-11 21:00:00,120.352,0,7
1147,2016-04-11 22:00:00,110.607,0,7
1147,2016-04-11 23:00:00,102.875,0,7
1147,2016-04-12 00:00:00,102.542,0,7
1147,2016-04-12 01:00:00,123.501,0,7
1147,2016-04-12 02:00:00,118.173,0,7
1147,2016-04-12 03:00:00,103.211,0,7
1147,2016-04-12 04:00:00,104.405,0,7
1147,2016-04-12 05:00:00,101.712,0,7
1147,2016-04-12 06:00:00,102.761,0,7
1147,2016-04-12 07:00:00,119.088,0,7
1147,2016-04-12 08:00:00,166.619,0,7
1147,2016-04-12 09:00:00,177.824,0,7
1147,2016-04-12 10:00:00,191.164,0,7
1147,2016-04-12 11:00:00,198.321,0,7
1147,2016-04-12 12:00:00,207.395,0,7
1147,2016-04-12 13:00:00,237.245,0,7
1147,2016-04-12 14:00:00,236.35,0,7
1147,2016-04-12 15:00:00,239.598,0,7
1147,2016-04-12 16:00:00,238.924,0,8
1147,2016-04-12 17:00:00,234.064,0,8
1147,2016-04-12 18:00:00,207.493,0,8
1147,2016-04-12 19:00:00,195.536,0,8
1147,2016-04-12 20:00:00,190.411,0,8
1147,2016-04-12 21:00:00,173.843,0,8
1147,2016-04-12 22:00:00,112.13,0,8
1147,2016-04-12 23:00:00,102.203,0,8
1147,2016-04-13 00:00:00,102.002,0,8
1147,2016-04-13 01:00:00,102.866,0,8
1147,2016-04-13 02:00:00,100.964,0,8
1147,2016-04-13 03:00:00,101.471,0,8
1147,2016-04-13 04:00:00,103.537,0,8
1147,2016-04-13 05:00:00,100.758,0,8
1147,2016-04-13 06:00:00,103.806,0,8
1147,2016-04-13 07:00:00,130.974,0,8
1147,2016-04-13 08:00:00,153.389,0,8
1147,2016-04-13 09:00:00,171.014,0,8
1147,2016-04-13 10:00:00,158.582,0,8
1147,2016-04-13 11:00:00,197.854,0,8
1147,2016-04-13 12:00:00,199.219,0,8
1147,2016-04-13 13:00:00,200.487,0,8
1147,2016-04-13 14:00:00,205.214,0,8
1147,2016-04-13 15:00:00,208.966,0,8
1147,2016-04-13 16:00:00,195.771,0,8
1147,2016-04-13 17:00:00,187.731,0,8
1147,2016-04-13 18:00:00,188.008,0,8
1147,2016-04-13 19:00:00,176.449,0,8
1147,2016-04-13 20:00:00,137.31,0,8
1147,2016-04-13 21:00:00,108.253,0,8
1147,2016-04-13 22:00:00,102.077,0,8
1147,2016-04-13 23:00:00,95.929,0,8
1147,2016-04-14 00:00:00,96.013,0,8
1147,2016-04-14 01:00:00,97.925,0,8
1147,2016-04-14 02:00:00,96.041,0,8
1147,2016-04-14 03:00:00,96.57,0,8
1147,2016-04-14 04:00:00,96.975,0,8
1147,2016-04-14 05:00:00,95.664,0,8
1147,2016-04-14 06:00:00,97.014,0,8
1147,2016-04-14 07:00:00,120.299,0,8
1147,2016-04-14 08:00:00,167.149,0,8
1147,2016-04-14 09:00:00,180.907,0,8
1147,2016-04-14 10:00:00,215.001,0,8
1147,2016-04-14 11:00:00,407.685,0,8
1147,2016-04-14 12:00:00,371.768,0,8
1147,2016-04-14 13:00:00,377.034,0,8
1147,2016-04-14 14:00:00,378.658,0,8
1147,2016-04-14 15:00:00,400.677,0,8
1147,2016-04-14 16:00:00,392.719,0,8
1147,2016-04-14 17:00:00,389.629,0,8
1147,2016-04-14 18:00:00,390.615,0,8
1147,2016-04-14 19:00:00,376.928,0,8
1147,2016-04-14 20:00:00,358.951,0,8
1147,2016-04-14 21:00:00,319.716,0,8
1147,2016-04-14 22:00:00,255.992,0,8
1147,2016-04-14 23:00:00,234.159,0,8
1147,2016-04-15 00:00:00,231.587,0,8
1147,2016-04-15 01:00:00,231.856,0,8
1147,2016-04-15 02:00:00,224.493,0,8
1147,2016-04-15 03:00:00,216.413,0,8
1147,2016-04-15 04:00:00,217.991,0,8
1147,2016-04-15 05:00:00,217.317,0,8
1147,2016-04-15 06:00:00,247.89,0,8
1147,2016-04-15 07:00:00,324.773,0,8
1147,2016-04-15 08:00:00,305.668,0,8
1147,2016-04-15 09:00:00,306.381,0,8
1147,2016-04-15 10:00:00,315.059,0,8
1147,2016-04-15 11:00:00,340.67,0,8
1147,2016-04-15 12:00:00,347.425,0,8
1147,2016-04-15 13:00:00,476.633,0,8
1147,2016-04-15 14:00:00,417.307,0,8
1147,2016-04-15 15:00:00,405.259,0,8
1147,2016-04-15 16:00:00,410.492,0,8
1147,2016-04-15 17:00:00,386.591,0,8
1147,2016-04-15 18:00:00,380.205,0,8
1147,2016-04-15 19:00:00,360.729,0,8
1147,2016-04-15 20:00:00,356.414,0,8
1147,2016-04-15 21:00:00,355.755,0,8
1147,2016-04-15 22:00:00,294.585,0,8
1147,2016-04-15 23:00:00,261.013,0,8
1147,2016-04-16 00:00:00,247.406,0,8
1147,2016-04-16 01:00:00,243.058,0,8
1147,2016-04-16 02:00:00,238.299,0,8
1147,2016-04-16 03:00:00,240.728,0,8
1147,2016-04-16 04:00:00,234.583,0,8
1147,2016-04-16 05:00:00,235.562,0,8
1147,2016-04-16 06:00:00,227.004,0,8
1147,2016-04-16 07:00:00,230.519,0,8
1147,2016-04-16 08:00:00,233.925,0,8
1147,2016-04-16 09:00:00,248.095,0,8
1147,2016-04-16 10:00:00,266.042,0,8
1147,2016-04-16 11:00:00,287.772,0,8
1147,2016-04-16 12:00:00,303.12,0,8
1147,2016-04-16 13:00:00,322.803,0,8
1147,2016-04-16 14:00:00,318.54,0,8
1147,2016-04-16 15:00:00,320.057,0,8
1147,2016-04-16 16:00:00,329.63,0,8
1147,2016-04-16 17:00:00,329.123,0,8
1147,2016-04-16 18:00:00,329.223,0,8
1147,2016-04-16 19:00:00,331.748,0,8
1147,2016-04-16 20:00:00,288.459,0,8
1147,2016-04-16 21:00:00,282.011,0,8
1147,2016-04-16 22:00:00,269.787,0,8
1147,2016-04-16 23:00:00,260.162,0,8
1147,2016-04-17 00:00:00,253.678,0,8
1147,2016-04-17 01:00:00,254.05,0,8
1147,2016-04-17 02:00:00,241.126,0,8
1147,2016-04-17 03:00:00,242.762,0,8
1147,2016-04-17 04:00:00,241.371,0,8
1147,2016-04-17 05:00:00,237.408,0,8
1147,2016-04-17 06:00:00,233.396,0,8
1147,2016-04-17 07:00:00,232.669,0,8
1147,2016-04-17 08:00:00,248.837,0,8
1147,2016-04-17 09:00:00,264.603,0,8
1147,2016-04-17 10:00:00,288.604,0,8
1147,2016-04-17 11:00:00,302.509,0,8
1147,2016-04-17 12:00:00,319.051,0,8
1147,2016-04-17 13:00:00,330.353,0,8
1147,2016-04-17 14:00:00,329.366,0,8
1147,2016-04-17 15:00:00,316.0,0,8
1147,2016-04-17 16:00:00,322.975,0,8
1147,2016-04-17 17:00:00,333.653,0,8
1147,2016-04-17 18:00:00,327.483,0,8
1147,2016-04-17 19:00:00,311.942,0,8
1147,2016-04-17 20:00:00,298.442,0,8
1147,2016-04-17 21:00:00,281.061,0,8
1147,2016-04-17 22:00:00,274.836,0,8
1147,2016-04-17 23:00:00,259.013,0,8
1147,2016-04-18 00:00:00,252.335,0,8
1147,2016-04-18 01:00:00,252.118,0,8
1147,2016-04-18 02:00:00,243.114,0,8
1147,2016-04-18 03:00:00,245.051,0,8
1147,2016-04-18 04:00:00,242.217,0,8
1147,2016-04-18 05:00:00,238.906,0,8
1147,2016-04-18 06:00:00,243.026,0,8
1147,2016-04-18 07:00:00,271.237,0,8
1147,2016-04-18 08:00:00,322.206,0,8
1147,2016-04-18 09:00:00,345.34,0,8
1147,2016-04-18 10:00:00,370.889,0,8
1147,2016-04-18 11:00:00,381.472,0,8
1147,2016-04-18 12:00:00,389.861,0,8
1147,2016-04-18 13:00:00,397.006,0,8
1147,2016-04-18 14:00:00,412.486,0,8
1147,2016-04-18 15:00:00,414.96,0,8
1147,2016-04-18 16:00:00,419.203,0,8
1147,2016-04-18 17:00:00,414.694,0,8
1147,2016-04-18 18:00:00,367.094,0,8
1147,2016-04-18 19:00:00,315.088,0,8
1147,2016-04-18 20:00:00,388.804,0,8
1147,2016-04-18 21:00:00,327.822,0,8
1147,2016-04-18 22:00:00,266.754,0,8
1147,2016-04-18 23:00:00,247.345,0,8
1147,2016-04-19 00:00:00,237.456,0,8
1147,2016-04-19 01:00:00,222.798,0,8
1147,2016-04-19 02:00:00,221.882,0,8
1147,2016-04-19 03:00:00,220.814,0,8
1147,2016-04-19 04:00:00,220.146,0,8
1147,2016-04-19 05:00:00,222.003,0,8
1147,2016-04-19 06:00:00,227.221,0,8
1147,2016-04-19 07:00:00,277.494,0,8
1147,2016-04-19 08:00:00,317.286,0,8
1147,2016-04-19 09:00:00,332.164,0,8
1147,2016-04-19 10:00:00,342.099,0,8
1147,2016-04-19 11:00:00,349.919,0,8
1147,2016-04-19 12:00:00,372.809,0,8
1147,2016-04-19 13:00:00,374.133,0,8
1147,2016-04-19 14:00:00,373.567,0,8
1147,2016-04-19 15:00:00,369.892,0,8
1147,2016-04-19 16:00:00,356.423,0,8
1147,2016-04-19 17:00:00,359.722,0,8
1147,2016-04-19 18:00:00,322.366,0,8
1147,2016-04-19 19:00:00,308.338,0,8
1147,2016-04-19 20:00:00,294.024,0,8
1147,2016-04-19 21:00:00,259.764,0,8
1147,2016-04-19 22:00:00,235.486,0,8
1147,2016-04-19 23:00:00,231.714,0,8
1147,2016-04-20 00:00:00,229.642,0,8
1147,2016-04-20 01:00:00,229.645,0,8
1147,2016-04-20 02:00:00,223.49,0,8
1147,2016-04-20 03:00:00,226.303,0,8
1147,2016-04-20 04:00:00,226.185,0,8
1147,2016-04-20 05:00:00,222.001,0,8
1147,2016-04-20 06:00:00,221.63,0,8
1147,2016-04-20 07:00:00,260.744,0,8
1147,2016-04-20 08:00:00,292.03,0,8
1147,2016-04-20 09:00:00,293.879,0,8
1147,2016-04-20 10:00:00,306.724,0,8
1147,2016-04-20 11:00:00,323.765,0,8
1147,2016-04-20 12:00:00,335.305,0,8
1147,2016-04-20 13:00:00,345.804,0,8
1147,2016-04-20 14:00:00,363.131,0,8
1147,2016-04-20 15:00:00,363.1,0,8
1147,2016-04-20 16:00:00,360.627,0,8
1147,2016-04-20 17:00:00,363.183,0,8
1147,2016-04-20 18:00:00,358.409,0,8
1147,2016-04-20 19:00:00,336.17,0,8
1147,2016-04-20 20:00:00,321.263,0,8
1147,2016-04-20 21:00:00,262.766,0,8
1147,2016-04-20 22:00:00,253.81,0,8
1147,2016-04-20 23:00:00,245.209,0,8
1147,2016-04-21 00:00:00,230.46,0,8
1147,2016-04-21 01:00:00,230.065,0,8
1147,2016-04-21 02:00:00,227.147,0,8
1147,2016-04-21 03:00:00,230.812,0,8
1147,2016-04-21 04:00:00,223.337,0,8
1147,2016-04-21 05:00:00,223.694,0,8
1147,2016-04-21 06:00:00,228.846,0,8
1147,2016-04-21 07:00:00,252.665,0,8
1147,2016-04-21 08:00:00,296.148,0,8
1147,2016-04-21 09:00:00,293.929,0,8
1147,2016-04-21 10:00:00,322.264,0,8
1147,2016-04-21 11:00:00,339.922,0,8
1147,2016-04-21 12:00:00,343.923,0,8
1147,2016-04-21 13:00:00,356.396,0,8
1147,2016-04-21 14:00:00,349.996,0,8
1147,2016-04-21 15:00:00,360.604,0,8
1147,2016-04-21 16:00:00,366.176,0,8
1147,2016-04-21 17:00:00,372.56,0,8
1147,2016-04-21 18:00:00,361.985,0,8
1147,2016-04-21 19:00:00,341.711,0,8
1147,2016-04-21 20:00:00,329.061,0,8
1147,2016-04-21 21:00:00,289.282,0,8
1147,2016-04-21 22:00:00,246.328,0,8
1147,2016-04-21 23:00:00,234.401,0,8
1147,2016-04-22 00:00:00,220.436,0,8
1147,2016-04-22 01:00:00,218.536,0,8
1147,2016-04-22 02:00:00,208.169,0,8
1147,2016-04-22 03:00:00,123.743,0,8
1147,2016-04-22 04:00:00,94.124,0,8
1147,2016-04-22 05:00:00,95.627,0,8
1147,2016-04-22 06:00:00,120.203,0,8
1147,2016-04-22 07:00:00,195.665,0,8
1147,2016-04-22 08:00:00,202.009,0,8
1147,2016-04-22 09:00:00,210.424,0,8
1147,2016-04-22 10:00:00,212.44,0,8
1147,2016-04-22 11:00:00,217.952,0,8
1147,2016-04-22 12:00:00,223.0,0,8
1147,2016-04-22 13:00:00,293.491,0,8
1147,2016-04-22 14:00:00,394.367,0,8
1147,2016-04-22 15:00:00,376.784,0,8
1147,2016-04-22 16:00:00,371.645,0,8
1147,2016-04-22 17:00:00,344.455,0,8
1147,2016-04-22 18:00:00,315.223,0,8
1147,2016-04-22 19:00:00,299.445,0,8
1147,2016-04-22 20:00:00,293.429,0,8
1147,2016-04-22 21:00:00,287.458,0,8
1147,2016-04-22 22:00:00,256.14,0,8
1147,2016-04-22 23:00:00,217.238,0,8
1147,2016-04-23 00:00:00,211.641,0,8
1147,2016-04-23 01:00:00,210.072,0,8
1147,2016-04-23 02:00:00,208.581,0,8
1147,2016-04-23 03:00:00,92.473,0,8
1147,2016-04-23 04:00:00,93.282,0,8
1147,2016-04-23 05:00:00,90.571,0,8
1147,2016-04-23 06:00:00,93.176,0,8
1147,2016-04-23 07:00:00,92.939,0,8
1147,2016-04-23 08:00:00,96.352,0,8
1147,2016-04-23 09:00:00,207.936,0,8
1147,2016-04-23 10:00:00,228.424,0,8
1147,2016-04-23 11:00:00,239.637,0,8
1147,2016-04-23 12:00:00,263.081,0,8
1147,2016-04-23 13:00:00,317.82,0,8
1147,2016-04-23 14:00:00,329.183,0,8
1147,2016-04-23 15:00:00,276.326,0,8
1147,2016-04-23 16:00:00,265.815,0,8
1147,2016-04-23 17:00:00,262.851,0,8
1147,2016-04-23 18:00:00,271.385,0,8
1147,2016-04-23 19:00:00,280.641,0,8
1147,2016-04-23 20:00:00,279.081,0,8
1147,2016-04-23 21:00:00,279.862,0,8
1147,2016-04-23 22:00:00,274.351,0,8
1147,2016-04-23 23:00:00,256.776,0,8
1147,2016-04-24 00:00:00,242.168,0,8
1147,2016-04-24 01:00:00,236.655,0,8
1147,2016-04-24 02:00:00,225.198,0,8
1147,2016-04-24 03:00:00,221.439,0,8
1147,2016-04-24 04:00:00,224.611,0,8
1147,2016-04-24 05:00:00,220.885,0,8
1147,2016-04-24 06:00:00,224.268,0,8
1147,2016-04-24 07:00:00,229.479,0,8
1147,2016-04-24 08:00:00,240.642,0,8
1147,2016-04-24 09:00:00,314.517,0,8
1147,2016-04-24 10:00:00,304.082,0,8
1147,2016-04-24 11:00:00,314.302,0,8
1147,2016-04-24 12:00:00,315.821,0,8
1147,2016-04-24 13:00:00,344.726,0,8
1147,2016-04-24 14:00:00,390.957,0,8
1147,2016-04-24 15:00:00,415.961,0,8
1147,2016-04-24 16:00:00,429.252,0,8
1147,2016-04-24 17:00:00,427.985,0,8
1147,2016-04-24 18:00:00,416.755,0,8
1147,2016-04-24 19:00:00,396.419,0,8
1147,2016-04-24 20:00:00,400.554,0,8
1147,2016-04-24 21:00:00,417.079,0,8
1147,2016-04-24 22:00:00,313.504,0,8
1147,2016-04-24 23:00:00,233.146,0,8
1147,2016-04-25 00:00:00,228.463,0,8
1147,2016-04-25 01:00:00,229.464,0,8
1147,2016-04-25 02:00:00,224.114,0,8
1147,2016-04-25 03:00:00,224.383,0,8
1147,2016-04-25 04:00:00,225.615,0,8
1147,2016-04-25 05:00:00,227.873,0,8
1147,2016-04-25 06:00:00,227.558,0,8
1147,2016-04-25 07:00:00,253.85,0,8
1147,2016-04-25 08:00:00,276.729,0,8
1147,2016-04-25 09:00:00,295.615,0,8
1147,2016-04-25 10:00:00,306.177,0,8
1147,2016-04-25 11:00:00,373.174,0,8
1147,2016-04-25 12:00:00,395.449,0,8
1147,2016-04-25 13:00:00,435.802,0,8
1147,2016-04-25 14:00:00,434.239,0,8
1147,2016-04-25 15:00:00,433.909,0,8
1147,2016-04-25 16:00:00,445.575,0,8
1147,2016-04-25 17:00:00,468.292,0,8
1147,2016-04-25 18:00:00,436.625,0,8
1147,2016-04-25 19:00:00,406.252,0,8
1147,2016-04-25 20:00:00,339.109,0,8
1147,2016-04-25 21:00:00,234.706,0,8
1147,2016-04-25 22:00:00,236.687,0,8
1147,2016-04-25 23:00:00,181.405,0,8
1147,2016-04-26 00:00:00,102.913,0,8
1147,2016-04-26 01:00:00,104.436,0,8
1147,2016-04-26 02:00:00,101.338,0,8
1147,2016-04-26 03:00:00,102.507,0,8
1147,2016-04-26 04:00:00,103.342,0,8
1147,2016-04-26 05:00:00,103.582,0,8
1147,2016-04-26 06:00:00,104.67,0,8
1147,2016-04-26 07:00:00,104.513,0,8
1147,2016-04-26 08:00:00,142.987,0,8
1147,2016-04-26 09:00:00,169.877,0,8
1147,2016-04-26 10:00:00,230.329,0,8
1147,2016-04-26 11:00:00,258.578,0,8
1147,2016-04-26 12:00:00,277.866,0,8
1147,2016-04-26 13:00:00,266.257,0,8
1147,2016-04-26 14:00:00,260.422,0,8
1147,2016-04-26 15:00:00,264.701,0,8
1147,2016-04-26 16:00:00,283.854,0,8
1147,2016-04-26 17:00:00,258.472,0,8
1147,2016-04-26 18:00:00,241.484,0,8
1147,2016-04-26 19:00:00,234.08,0,8
1147,2016-04-26 20:00:00,227.228,0,8
1147,2016-04-26 21:00:00,222.589,0,8
1147,2016-04-26 22:00:00,210.074,0,8
1147,2016-04-26 23:00:00,98.507,0,8
1147,2016-04-27 00:00:00,95.331,0,8
1147,2016-04-27 01:00:00,96.993,0,8
1147,2016-04-27 02:00:00,95.209,0,8
1147,2016-04-27 03:00:00,94.009,0,8
1147,2016-04-27 04:00:00,95.151,0,8
1147,2016-04-27 05:00:00,94.62,0,8
1147,2016-04-27 06:00:00,101.284,0,8
1147,2016-04-27 07:00:00,114.089,0,8
1147,2016-04-27 08:00:00,162.085,0,9
1147,2016-04-27 09:00:00,170.689,0,9
1147,2016-04-27 10:00:00,185.308,0,9
1147,2016-04-27 11:00:00,184.763,0,9
1147,2016-04-27 12:00:00,190.189,0,9
1147,2016-04-27 13:00:00,197.11,0,9
1147,2016-04-27 14:00:00,197.643,0,9
1147,2016-04-27 15:00:00,354.722,0,9
1147,2016-04-27 16:00:00,363.994,0,9
1147,2016-04-27 17:00:00,266.725,0,9
1147,2016-04-27 18:00:00,159.886,0,9
1147,2016-04-27 19:00:00,148.376,0,9
1147,2016-04-27 20:00:00,143.791,0,9
1147,2016-04-27 21:00:00,116.418,0,9
1147,2016-04-27 22:00:00,102.248,0,9
1147,2016-04-27 23:00:00,91.602,0,9
1147,2016-04-28 00:00:00,92.0,0,9
1147,2016-04-28 01:00:00,92.081,0,9
1147,2016-04-28 02:00:00,91.441,0,9
1147,2016-04-28 03:00:00,91.686,0,9
1147,2016-04-28 04:00:00,92.963,0,9
1147,2016-04-28 05:00:00,90.218,0,9
1147,2016-04-28 06:00:00,94.077,0,9
1147,2016-04-28 07:00:00,102.075,0,9
1147,2016-04-28 08:00:00,143.585,0,9
1147,2016-04-28 09:00:00,156.226,0,9
1147,2016-04-28 10:00:00,176.796,0,9
1147,2016-04-28 11:00:00,180.044,0,9
1147,2016-04-28 12:00:00,181.974,0,9
1147,2016-04-28 13:00:00,179.821,0,9
1147,2016-04-28 14:00:00,178.25,0,9
1147,2016-04-28 15:00:00,179.285,0,9
1147,2016-04-28 16:00:00,180.068,0,9
1147,2016-04-28 17:00:00,176.059,0,9
1147,2016-04-28 18:00:00,155.126,0,9
1147,2016-04-28 19:00:00,146.926,0,9
1147,2016-04-28 20:00:00,139.088,0,9
1147,2016-04-28 21:00:00,139.37,0,9
1147,2016-04-28 22:00:00,136.729,0,9
1147,2016-04-28 23:00:00,104.059,0,9
1147,2016-04-29 00:00:00,99.128,0,9
1147,2016-04-29 01:00:00,99.733,0,9
1147,2016-04-29 02:00:00,98.945,0,9
1147,2016-04-29 03:00:00,97.246,0,9
1147,2016-04-29 04:00:00,97.632,0,9
1147,2016-04-29 05:00:00,99.238,0,9
1147,2016-04-29 06:00:00,101.686,0,9
1147,2016-04-29 07:00:00,128.232,0,9
1147,2016-04-29 08:00:00,166.566,0,9
1147,2016-04-29 09:00:00,183.821,0,9
1147,2016-04-29 10:00:00,249.272,0,9
1147,2016-04-29 11:00:00,281.455,0,9
1147,2016-04-29 12:00:00,447.491,0,9
1147,2016-04-29 13:00:00,497.868,0,9
1147,2016-04-29 14:00:00,496.129,0,9
1147,2016-04-29 15:00:00,493.074,0,9
1147,2016-04-29 16:00:00,477.532,0,9
1147,2016-04-29 17:00:00,459.323,0,9
1147,2016-04-29 18:00:00,507.233,0,9
1147,2016-04-29 19:00:00,435.591,0,9
1147,2016-04-29 20:00:00,361.544,0,9
1147,2016-04-29 21:00:00,358.272,0,9
1147,2016-04-29 22:00:00,318.249,0,9
1147,2016-04-29 23:00:00,231.694,0,9
1147,2016-04-30 00:00:00,218.895,0,9
1147,2016-04-30 01:00:00,219.866,0,9
1147,2016-04-30 02:00:00,216.49,0,9
1147,2016-04-30 03:00:00,111.562,0,9
1147,2016-04-30 04:00:00,97.574,0,9
1147,2016-04-30 05:00:00,96.744,0,9
1147,2016-04-30 06:00:00,97.792,0,9
1147,2016-04-30 07:00:00,99.453,0,9
1147,2016-04-30 08:00:00,100.522,0,9
1147,2016-04-30 09:00:00,103.965,0,9
1147,2016-04-30 10:00:00,101.002,0,9
1147,2016-04-30 11:00:00,216.466,0,9
1147,2016-04-30 12:00:00,246.482,0,9
1147,2016-04-30 13:00:00,249.598,0,9
1147,2016-04-30 14:00:00,249.693,0,9
1147,2016-04-30 15:00:00,249.08,0,9
1147,2016-04-30 16:00:00,252.628,0,9
1147,2016-04-30 17:00:00,261.594,0,9
